uni_code,course_name,university,stream,district,z-score,year
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,COLOMBO,1.9245,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,GAMPAHA,1.9237,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KALUTARA,1.9223,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MATALE,1.983,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KANDY,1.9235,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.9304,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,GALLE,1.9231,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MATARA,1.9309,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.9215,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MANNAR,1.9247,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.9666,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,BATTICALOA,1.9269,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,AMPARA,1.9349,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,PUTTALAMA,1.9549,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KURUNEGALA,1.9247,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.9247,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,POLONNARUWA,1.9507,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,BADULLA,1.9236,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MONARAGALA,1.9839,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KAGALLE,1.9223,2023
001F,MEDICINE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,RATNAPURA,1.9227,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,COLOMBO,1.8762,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,GAMPAHA,1.8568,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,KALUTARA,1.8544,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,MATALE,1.8715,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,KANDY,1.877,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,GALLE,1.8515,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,MATARA,1.848,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.8685,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,JAFFNA,1.8575,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,BATTICALOA,1.8874,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,AMPARA,1.8505,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,PUTTALAMA,1.8622,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,KURUNEGALA,1.8531,2023
001G,MEDICINE,UNIVERSITY OF MORATUWA,BIOLOGICAL SCIENCE,RATNAPURA,1.8802,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MATALE,1.5776,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,NUWARA ELIYA,1.5163,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,HAMBANTOTA,1.8131,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,KILINOCHCHI,1.5516,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,VAVNIYA,1.6524,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,TRINKOMALEE,1.6025,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,BATTICALOA,1.7744,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,AMPARA,1.7123,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,PUTTALAMA,1.6202,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,ANURADHAPURA,1.5275,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,POLONNARUWA,1.4926,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,BADULLA,1.5883,2023
001H,MEDICINE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MONARAGALA,1.6298,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,COLOMBO,1.8962,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.8191,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KALUTARA,1.8267,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATALE,1.8212,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.8167,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.8889,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GALLE,1.816,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATARA,1.8311,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.8201,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MANNAR,1.8663,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.8384,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,1.8472,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.8292,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAMA,1.8232,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KURUNEGALA,1.819,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.8314,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,1.819,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.8738,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,1.8289,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KAGALLE,1.8169,2023
001K,MEDICINE,RAJARATA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,1.8227,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,COLOMBO,1.9197,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.6464,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KALUTARA,1.7836,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.7997,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.8137,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GALLE,1.8096,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATARA,1.8474,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.8005,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MANNAR,1.7839,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.7166,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAMA,1.6485,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.6579,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,1.648,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KAGALLE,1.7361,2023
001L,MEDICINE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,1.7692,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,COLOMBO,1.9044,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.6996,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KALUTARA,1.7756,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATALE,1.7569,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.7781,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.6996,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GALLE,1.8069,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATARA,1.8335,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.7627,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,1.7908,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.7127,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAMA,1.7082,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KURUNEGALA,1.7781,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.7018,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,1.7466,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,1.7704,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KAGALLE,1.7225,2023
001M,MEDICINE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,1.8032,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.6454,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.5375,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,VAVNIYA,1.6583,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.6207,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.8055,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.5373,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,1.4761,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.5978,2023
001U,MEDICINE,UVA WELLASSA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,1.8222,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,COLOMBO,1.8054,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GAMPAHA,1.6256,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KALUTARA,1.7634,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATALE,1.5707,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KANDY,1.7681,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.4818,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GALLE,1.7994,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATARA,1.8153,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.7901,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,JAFFNA,1.8172,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KILINOCHCHI,1.5495,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MANNAR,1.7265,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MULLATTIVU,1.7468,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,VAVNIYA,1.6004,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.576,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,BATTICALOA,1.7318,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,AMPARA,1.7001,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,PUTTALAMA,1.6062,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KURUNEGALA,1.7717,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.5122,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,POLONNARUWA,1.4402,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,BADULLA,1.5754,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KAGALLE,1.7085,2023
002B,DENTAL SURGERY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,RATNAPURA,1.7599,2023
002C,DENTAL SURGERY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,COLOMBO,1.8026,2023
002C,DENTAL SURGERY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,GAMPAHA,1.626,2023
002C,DENTAL SURGERY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,MATALE,1.5718,2023
002C,DENTAL SURGERY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.5162,2023
002C,DENTAL SURGERY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.7935,2023
002C,DENTAL SURGERY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,AMPARA,1.7053,2023
002C,DENTAL SURGERY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,MONARAGALA,1.5915,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,COLOMBO,1.7247,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GAMPAHA,1.6125,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KALUTARA,1.7223,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATALE,1.5366,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KANDY,1.7313,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.4285,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GALLE,1.726,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATARA,1.7242,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.7326,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,JAFFNA,1.6952,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KILINOCHCHI,1.4931,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MANNAR,1.5327,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MULLATTIVU,1.6663,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,VAVNIYA,1.5914,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.556,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,BATTICALOA,1.6891,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,AMPARA,1.6939,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,PUTTALAMA,1.5833,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KURUNEGALA,1.7261,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.4768,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,POLONNARUWA,1.4252,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,BADULLA,1.5625,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MONARAGALA,1.5838,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KAGALLE,1.6219,2023
003B,VETERINARY SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,RATNAPURA,1.7215,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,COLOMBO,1.7665,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,GAMPAHA,1.6023,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KALUTARA,1.7503,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,MATALE,1.5604,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KANDY,1.7251,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.4099,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,GALLE,1.7503,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,MATARA,1.7529,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,HAMBANTOTA,1.7249,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,JAFFNA,1.7634,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KILINOCHCHI,1.5195,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,MANNAR,1.5308,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,MULLATTIVU,1.6304,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,VAVNIYA,1.5381,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,TRINKOMALEE,1.5367,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,BATTICALOA,1.6925,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,AMPARA,1.6829,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,PUTTALAMA,1.5805,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KURUNEGALA,1.7474,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,ANURADHAPURA,1.4769,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,POLONNARUWA,1.5102,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,BADULLA,1.5401,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,MONARAGALA,1.5623,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KAGALLE,1.6748,2023
058A,BIOCHEMISTRY & MOLECULAR BIOLOGY,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,RATNAPURA,1.7379,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,COLOMBO,1.2144,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GAMPAHA,1.2549,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KALUTARA,1.2933,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATALE,1.2716,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KANDY,1.3015,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.2419,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GALLE,1.2977,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATARA,1.3005,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.3405,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,JAFFNA,1.2388,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KILINOCHCHI,1.0787,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MANNAR,0.8058,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MULLATTIVU,1.1665,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,VAVNIYA,1.1781,2023
039B,AGRICULTURAL TECHNOLOGY & MANAGEMENT,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.2275,2023
